src-text	src-lang	tgt-text	tgt-lang	tgt-lang-var
uklízečka	ces	nettoyeur	fra	211
uklízečka	ces	nettoyeur	fra	211
uklízečka	ces	nettoyeuse	fra	211
posluhovačka	ces	nettoyeuse	fra	211
novomanželka	ces	newlywed	eng	187
novomanželka	ces	newlywed	eng	187
novomanželka	ces	newlywed	eng	187
kamelotka	ces	newsgirl	eng	187
kamelotka	ces	newsgirl	eng	187
novinářka	ces	newspaperwoman	eng	187
reportérka	ces	newspaperwoman	eng	187
novinářka	ces	newspaperwoman	eng	187
novinářka	ces	newspaperwoman	eng	187
reportérka	ces	newspaperwoman	eng	187
novinářka	ces	newswoman	eng	187
novinářka	ces	newswoman	eng	187
naivka	ces	nibard	fra	211
naivka	ces	nichon	spa	666
novicka	ces	nieuweling	nld	512
nekuřačka	ces	niet-roker	nld	512
nihilistka	ces	nihiliste	fra	211
kuželka	ces	ninepin	eng	187
kuželka	ces	ninepin	eng	187
kuželka	ces	ninepin	eng	187
špionáž	ces	ninja	eng	187
uličnice	ces	nipper	eng	187
uličnice	ces	nipper	eng	187
uličnice	ces	nipper	eng	187
paní	ces	niña	spa	666
opatrovatelka	ces	niñera	spa	666
opatrovatelka	ces	niñero	spa	666
šlechtična	ces	noble	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noces	fra	211
svatba	ces	noce	fra	211
svatba	ces	noce	fra	211
svatba	ces	noce	fra	211
svatba	ces	noce	fra	211
svatba	ces	noce	fra	211
svatba	ces	noce	fra	211
svatba	ces	noce	fra	211
šlechtična	ces	noblewoman	eng	187
šlechtična	ces	noblewoman	eng	187
šlechtična	ces	noblewoman	eng	187
černoška	ces	noire	fra	211
mniška	ces	non	nld	512
mniška	ces	non	nld	512
nekuřačka	ces	non fumeuse	fra	211
nekuřačka	ces	non-fumeur	fra	211
nekuřačka	ces	non-fumeuse	fra	211
nekuřačka	ces	non-smoker	eng	187
nekuřačka	ces	non-smoker	eng	187
devadesátnice	ces	nonagenarian	eng	187
mniška	ces	nonne	fra	211
mniška	ces	nonne	fra	211
mniška	ces	nonnain	fra	211
nekuřačka	ces	nonsmoker	eng	187
obročnice	ces	nosebag	eng	187
obročnice	ces	nosebag	eng	187
obročnice	ces	nosebag	eng	187
prostitutka	ces	nosing	eng	187
autorka	ces	notitieboekje	nld	512
paní	ces	nourrice	fra	211
novicka	ces	novice	eng	187
novicka	ces	novice	eng	187
novicka	ces	novice	eng	187
novicka	ces	novice	nld	512
novicka	ces	novice	nld	512
kamarádka	ces	novia	spa	666
snoubenka	ces	novia	spa	666
snoubenka	ces	novia	spa	666
trubka	ces	nozzle	eng	187
nudistka	ces	nudiste	fra	211
nudistka	ces	nudist	eng	187
mniška	ces	nun	eng	187
mniška	ces	nun	eng	187
mniška	ces	nun	eng	187
svatba	ces	nuptial	eng	187
svatba	ces	nuptial	eng	187
svatba	ces	nuptials	eng	187
svatba	ces	nuptials	eng	187
svatba	ces	nuptials	eng	187
svatba	ces	nuptials	eng	187
svatba	ces	nupcias	spa	666
svatba	ces	nupcias	spa	666
svatba	ces	nupcias	spa	666
svatba	ces	nupcias	spa	666
ošetřovatelka	ces	nurse	eng	187
ošetřovatelka	ces	nurse	eng	187
ošetřovatelka	ces	nurse	eng	187
ošetřovatelka	ces	nurse	eng	187
ošetřovatelka	ces	nurse	eng	187
vychovatelka	ces	nurse	eng	187
opatrovatelka	ces	nurse	eng	187
vychovatelka	ces	nursemaid	eng	187
vychovatelka	ces	nursemaid	eng	187
vychovatelka	ces	nursemaid	eng	187
černoška	ces	nègre	fra	211
černoška	ces	négresse	fra	211
černoška	ces	négresse	fra	211
hlístice	ces	nématode	fra	211
hlístice	ces	nématode	fra	211
hlístice	ces	nématode	fra	211
veslařka	ces	oarswoman	eng	187
veslařka	ces	oarswoman	eng	187
veslařka	ces	oarswoman	eng	187
dělnice	ces	obrera	spa	666
dělnice	ces	obrera	spa	666
dělnice	ces	obrero	spa	666
naivka	ces	oen	nld	512
cvičitelka	ces	oefenmeester	nld	512
prostitutka	ces	oiran	eng	187
stařena	ces	old woman	eng	187
stařena	ces	old woman	eng	187
manželka	ces	old woman	eng	187
paní	ces	old woman	eng	187
štětka	ces	old bag	eng	187
slonice	ces	olifant	nld	512
slonice	ces	olifant	nld	512
cizinka	ces	onbekende	nld	512
panna	ces	ongerept	nld	512
ještěrka	ces	opdrukken	nld	512
telefonistka	ces	operator	eng	187
spojovatelka	ces	operator	eng	187
spojovatelka	ces	operator	eng	187
telefonistka	ces	operator	eng	187
telefonistka	ces	operator	eng	187
spojovatelka	ces	operator	eng	187
opatrovnice	ces	oppas	nld	512
opatrovatelka	ces	oppas	nld	512
odpůrkyně	ces	opposant	fra	211
autorka	ces	opsteller	nld	512
autorka	ces	optekenboekje	nld	512
nádivka	ces	opvulsel	nld	512
nádivka	ces	opvulsel	nld	512
profesorka	ces	ordentlicher Professor	deu	157
varhanice	ces	organiste	fra	211
ornitoložka	ces	ornithologist	eng	187
ornitoložka	ces	ornithologiste	fra	211
ornitoložka	ces	ornithologue	fra	211
medvědice	ces	osa	spa	666
medvědice	ces	osa	spa	666
medvědice	ces	osa	spa	666
stařena	ces	oude vrouw	nld	512
stařena	ces	oude vrouw	nld	512
medvědice	ces	ourse	fra	211
medvědice	ces	ourse	fra	211
medvědice	ces	ourse	fra	211
medvědice	ces	ourse	fra	211
medvědice	ces	ourse	fra	211
ježovka	ces	oursin	fra	211
ježovka	ces	oursin	fra	211
ježovka	ces	oursin	fra	211
ježovka	ces	oursin	fra	211
trubka	ces	outer covering	eng	187
dělnice	ces	ouvrier	fra	211
dělnice	ces	ouvrier	fra	211
dělnice	ces	ouvrier	fra	211
zaměstnankyně	ces	ouvrier	fra	211
dělnice	ces	ouvrière	fra	211
dělnice	ces	ouvrière	fra	211
dělnice	ces	ouvrière	fra	211
dělnice	ces	ouvrière	fra	211
biletářka	ces	ouvreuse	fra	211
uvaděčka	ces	ouvreuse	fra	211
majitelka	ces	owner	eng	187
hlístice	ces	oxiuros	spa	666
hlístice	ces	oxyure	fra	211
pacifistka	ces	pacifiste	fra	211
štětka	ces	paintbrush	eng	187
štětka	ces	paint brush	eng	187
malířka	ces	paintress	eng	187
malířka	ces	paintress	eng	187
ježatka	ces	paja americana	spa	666
ježatka	ces	paja arroz	spa	666
ježatka	ces	paja de pato	spa	666
holubice	ces	paloma	spa	666
holubice	ces	paloma	spa	666
holubice	ces	paloma	spa	666
holubice	ces	paloma	spa	666
holubice	ces	paloma	spa	666
obkladačka	ces	pan	nld	512
ježatka	ces	panicum Colonum	deu	157
ježatka	ces	panicum colonum	eng	187
ježatka	ces	panicum colonum	fra	211
ježatka	ces	panicum colonum	spa	666
radioamatérka	ces	panini	eng	187
pávice	ces	paonne	fra	211
pávice	ces	paonne	fra	211
pávice	ces	paon	fra	211
doručovatelka	ces	paper girl	eng	187
doručovatelka	ces	paper girl	eng	187
kamelotka	ces	papergirl	eng	187
kamelotka	ces	papergirl	eng	187
kamelotka	ces	papergirl	eng	187
milenka	ces	paramour	eng	187
milenka	ces	paramour	eng	187
milenka	ces	paramour	eng	187
paranoička	ces	paranoid	eng	187
paranoička	ces	paranoid	eng	187
paranoička	ces	paranoid	eng	187
paranoička	ces	paranoïde	nld	512
paranoička	ces	paranoiac	eng	187
paranoička	ces	parano	fra	211
paranoička	ces	paranoïaque	fra	211
paranoička	ces	paranoico	spa	666
sudička	ces	parca	spa	666
tchyně	ces	parent-in-law	eng	187
tchyně	ces	parent-in-law	eng	187
tchyně	ces	parent-in-law	eng	187
plemenice	ces	parent maternel	fra	211
plemenice	ces	parental materno	spa	666
křivopřísežnice	ces	parjure	fra	211
přívrženkyně	ces	partidaria	spa	666
stoupenkyně	ces	partidaria	spa	666
stoupenkyně	ces	partisane	fra	211
manželka	ces	partner	eng	187
kolegyně	ces	partner	eng	187
kolegyně	ces	partner	nld	512
cestovatelka	ces	passager	fra	211
ježatka	ces	pastillo cuaresma	spa	666
pastelka	ces	pastel	fra	211
pastelka	ces	pastelle	fra	211
ježatka	ces	pasto de cuaresma	spa	666
pastýřka	ces	pastora	spa	666
pastýřka	ces	pastora	spa	666
pastýřka	ces	pastoure	fra	211
kačena	ces	pata	spa	666
pacientka	ces	patient	eng	187
pacientka	ces	patient	eng	187
pacientka	ces	patient	eng	187
pacientka	ces	patiënt	nld	512
pacientka	ces	patiënt	nld	512
bruslařka	ces	patineuse	fra	211
bruslařka	ces	patineuse	fra	211
bruslařka	ces	patineuse	fra	211
bruslařka	ces	patineur	fra	211
bruslařka	ces	patineur	fra	211
bruslařka	ces	patinadora	spa	666
bruslařka	ces	patinadora	spa	666
bruslařka	ces	patinador	spa	666
bruslařka	ces	patinador	spa	666
patriotka	ces	patriote	fra	211
vlastenka	ces	patriote	fra	211
strážnice	ces	patrolwoman	eng	187
strážnice	ces	patrolwoman	eng	187
sponzorka	ces	patroness	eng	187
patronka	ces	patroness	eng	187
mecenáška	ces	patroness	eng	187
mecenáška	ces	patroness	eng	187
sponzorka	ces	patroness	eng	187
sponzorka	ces	patroness	eng	187
patronka	ces	patroness	eng	187
mecenáška	ces	patroness	eng	187
klientela	ces	patronage	eng	187
patronka	ces	patronne	fra	211
klientela	ces	patronaje	spa	666
pirožka	ces	patty	eng	187
pirožka	ces	patty	eng	187
pirožka	ces	patty	eng	187
pávice	ces	pauw	nld	512
pávice	ces	pavo	spa	666
pávice	ces	pavo real	spa	666
pávice	ces	pavo real	spa	666
krajinářka	ces	paysagiste	fra	211
selka	ces	paysanne	fra	211
farmářka	ces	paysan	fra	211
krajanka	ces	paysan	fra	211
křesťanka	ces	peace offering	eng	187
pávice	ces	peahen	eng	187
pávice	ces	peahen	eng	187
pávice	ces	peahen	eng	187
pávice	ces	peahen	eng	187
pávice	ces	peahen	eng	187
pávice	ces	peahen	eng	187
pávice	ces	peafowl	eng	187
pávice	ces	peafowl	eng	187
pávice	ces	peafowl	eng	187
hříšnice	ces	pecadora	spa	666
hříšnice	ces	pecadora	spa	666
hříšnice	ces	pecador	spa	666
pedikérka	ces	pedicurist	eng	187
pedikérka	ces	pedicurist	eng	187
pedikérka	ces	pedicurist	eng	187
striptérka	ces	peeler	eng	187
šlechtična	ces	peeress	eng	187
kmotřenka	ces	peetdochter	nld	512
prostitutka	ces	pelandusca	spa	666
zrzka	ces	pelirroja	spa	666
zrzka	ces	pelirrojo	spa	666
holička	ces	peluquero	spa	666
kadeřnice	ces	peluquero	spa	666
kadeřnice	ces	peluquero	spa	666
kadeřnice	ces	peluquera	spa	666
kadeřnice	ces	peluquera	spa	666
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
tužka	ces	pencil	eng	187
výtržnice	ces	pendenciero	spa	666
prostitutka	ces	pendona	spa	666
prostitutka	ces	pendón	spa	666
prostitutka	ces	pendón	spa	666
důchodkyně	ces	pensioner	eng	187
důchodkyně	ces	pensioner	eng	187
strávnice	ces	pensionnaire	fra	211
důchodkyně	ces	pensioentrekker	nld	512
věrolomnice	ces	perfide	fra	211
dírkovačka	ces	perforeuse	fra	211
dírkovačka	ces	perforator	nld	512
žurnalistka	ces	periodista	spa	666
novinářka	ces	periodista	spa	666
novinářka	ces	periodista	spa	666
novinářka	ces	periodista	spa	666
radioamatérka	ces	pernil	spa	666
vlčice	ces	perra	spa	666
milenka	ces	persona enamorada	spa	666
milovnice	ces	persona enamorada	spa	666
pracovnice	ces	personeelslid	nld	512
zaměstnankyně	ces	personeelslid	nld	512
zaměstnankyně	ces	personeelslid	nld	512
palička	ces	pestle	eng	187
palička	ces	pestle	eng	187
palička	ces	pestle	eng	187
kamarádka	ces	petite copine	fra	211
kamarádka	ces	petite amie	fra	211
manekýnka	ces	petit homme	fra	211
modelka	ces	petit homme	fra	211
filozofka	ces	philosophe	fra	211
fotografka	ces	photographer	eng	187
fotografka	ces	photographer	eng	187
fotografka	ces	photographe	fra	211
lékařka	ces	physician	eng	187
lékařka	ces	physician	eng	187
lékařka	ces	physician	eng	187
lékařka	ces	physican	eng	187
klavíristka	ces	pianist	eng	187
klavíristka	ces	pianist	eng	187
klavíristka	ces	pianist	eng	187
pianistka	ces	pianist	eng	187
klavíristka	ces	pianist	eng	187
klavíristka	ces	pianist	nld	512
klavíristka	ces	pianist	nld	512
pianistka	ces	pianiste	fra	211
klavíristka	ces	pianiste	fra	211
pianistka	ces	pianista	spa	666
klavíristka	ces	pianista	spa	666
klavíristka	ces	piano player	eng	187
klavíristka	ces	pianiste	nld	512
trubka	ces	pijp	nld	512
trubka	ces	pijp	nld	512
trubka	ces	pijp	nld	512
palička	ces	pilon	fra	211
palička	ces	pilon	fra	211
palička	ces	pilon	fra	211
palička	ces	pilon	fra	211
řidička	ces	pilote informatique	fra	211
kuželka	ces	pin	eng	187
štětka	ces	pinceau	fra	211
štětka	ces	pincel	spa	666
štětka	ces	pincel	spa	666
trubka	ces	pipe	eng	187
trubka	ces	pipe	eng	187
trubka	ces	pipe	eng	187
trubka	ces	pipe	eng	187
trubka	ces	pipe	eng	187
trubka	ces	pipage	eng	187
repetilka	ces	pipelette	fra	211
trubka	ces	piping	eng	187
naivka	ces	piquero	spa	666
prostitutka	ces	piruja	spa	666
prostitutka	ces	piruja	spa	666
pivotmanka	ces	pivot	fra	211
biletářka	ces	placeurse	fra	211
uvaděčka	ces	placeurse	fra	211
dlaždička	ces	plavuis	nld	512
dlaždička	ces	plavuis	nld	512
obkladačka	ces	plavuis	nld	512
hráčka	ces	player	eng	187
hráčka	ces	player	eng	187
advokátka	ces	pleitbezorger	nld	512
právnička	ces	pleitbezorger	nld	512
pěstounka	ces	pleegmoeder	nld	512
pěstounka	ces	pleegouder	nld	512
básnířka	ces	poetess	eng	187
básnířka	ces	poetess	eng	187
básnířka	ces	poetess	eng	187
básnířka	ces	poetess	eng	187
básnířka	ces	poetess	eng	187
básnířka	ces	poetess	eng	187
básnířka	ces	poet	eng	187
básnířka	ces	poet	eng	187
básnířka	ces	poet	eng	187
básnířka	ces	poet	eng	187
básnířka	ces	poetisa	spa	666
básnířka	ces	poetisa	spa	666
básnířka	ces	poetisa	spa	666
básnířka	ces	poetisa	spa	666
uklízečka	ces	poetsvrouw	nld	512
pastýřka	ces	poinsettia	eng	187
policajtka	ces	policewoman	eng	187
policistka	ces	policewoman	eng	187
policistka	ces	policewoman	eng	187
policajtka	ces	policewoman	eng	187
policistka	ces	policewoman	eng	187
policistka	ces	policewoman	eng	187
policistka	ces	policewoman	eng	187
policistka	ces	policewoman	eng	187
policistka	ces	policewomen	eng	187
policistka	ces	policewomen	eng	187
policistka	ces	policewomen	eng	187
strážnice	ces	police station	eng	187
policistka	ces	police constable	eng	187
policistka	ces	police officer	eng	187
policistka	ces	police officer	eng	187
policistka	ces	policière	fra	211
policistka	ces	policière	fra	211
policistka	ces	policeman	eng	187
policistka	ces	police	fra	211
policistka	ces	policier	fra	211
policistka	ces	policía	spa	666
policistka	ces	policía	spa	666
policistka	ces	policía femenino	spa	666
policistka	ces	policía femenino	spa	666
politička	ces	politica	nld	512
politička	ces	politica	nld	512
politička	ces	politica	nld	512
politička	ces	politicus	nld	512
politička	ces	politicus	nld	512
politička	ces	politicus	nld	512
politička	ces	politicien	fra	211
politička	ces	politicien	fra	211
politička	ces	politicien	fra	211
politička	ces	politician	eng	187
politoložka	ces	politician	eng	187
politička	ces	politician	eng	187
politička	ces	politician	eng	187
politoložka	ces	politicologe	nld	512
politoložka	ces	politicologe	nld	512
politoložka	ces	politicologe	nld	512
politoložka	ces	politicoloog	nld	512
politoložka	ces	politicoloog	nld	512
politoložka	ces	politicoloog	nld	512
politoložka	ces	political scientist	eng	187
policistka	ces	politie	nld	512
politička	ces	politieker	nld	512
politoložka	ces	politologue	fra	211
politoložka	ces	politologue	fra	211
politoložka	ces	politologue	fra	211
politoložka	ces	politólogo	spa	666
politička	ces	pollie	eng	187
kamarádka	ces	polola	spa	666
politička	ces	político	spa	666
politička	ces	político	spa	666
politička	ces	política	spa	666
kuplířka	ces	ponce	eng	187
kuplířka	ces	pooier	nld	512
panna	ces	pop	nld	512
panna	ces	pop	nld	512
bouchačka	ces	popgun	eng	187
bouchačka	ces	popgun	eng	187
bouchačka	ces	popgun	eng	187
roztleskávačka	ces	porrista	spa	666
roztleskávačka	ces	porrista	spa	666
domovnice	ces	portero	spa	666
diplomatka	ces	porte-documents	fra	211
diplomatka	ces	portefeuille	fra	211
domovnice	ces	porter	eng	187
domovnice	ces	portera	spa	666
pošťačka	ces	post woman	eng	187
pošťačka	ces	post woman	eng	187
pošťačka	ces	post woman	eng	187
strážnice	ces	poste	fra	211
listonoška	ces	postwoman	eng	187
listonoška	ces	postwoman	eng	187
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
tužka	ces	potlood	nld	512
stopařka	ces	pouceux	fra	211
stopařka	ces	pouceux	fra	211
panna	ces	poupée	fra	211
panna	ces	poupée	fra	211
básnířka	ces	poétesse	fra	211
básnířka	ces	poétesse	fra	211
básnířka	ces	poétesse	fra	211
básnířka	ces	poétesse	fra	211
básnířka	ces	poétesse	fra	211
básnířka	ces	poétesse	fra	211
básnířka	ces	poète	fra	211
básnířka	ces	poète	fra	211
básnířka	ces	poète	fra	211
básnířka	ces	poète	fra	211
lékařka	ces	praticien	fra	211
představená	ces	prelatess	eng	187
představená	ces	prelatess	eng	187
prezidentka	ces	president	eng	187
prezidentka	ces	president	eng	187
prezidentka	ces	president	eng	187
prezidentka	ces	president	nld	512
prezidentka	ces	presidenta	spa	666
roztleskávačka	ces	presenter	eng	187
prezidentka	ces	presidente	spa	666
ještěrka	ces	press up	eng	187
lhářka	ces	prevaricador	spa	666
kněžka	ces	priesteres	nld	512
kněžka	ces	priesteres	nld	512
kněžka	ces	priesteres	nld	512
kněžka	ces	priestess	eng	187
kněžka	ces	priestess	eng	187
kněžka	ces	priestess	eng	187
kněžka	ces	priestess	eng	187
kněžka	ces	priestess	eng	187
kněžka	ces	priestess	eng	187
převorka	ces	prieure	fra	211
premiérka	ces	prime minister	eng	187
premiérka	ces	prime minister	eng	187
princezna	ces	princess	eng	187
princezna	ces	princess	eng	187
princezna	ces	princess	eng	187
princezna	ces	princess	eng	187
princezna	ces	princess	eng	187
princezna	ces	princess	eng	187
císařovna	ces	princess	eng	187
princezna	ces	princess	eng	187
princezna	ces	princess	eng	187
princezna	ces	princesse	fra	211
princezna	ces	princesse	fra	211
princezna	ces	princesse	fra	211
princezna	ces	princesse	fra	211
princezna	ces	princesse	fra	211
princezna	ces	princesse	fra	211
princezna	ces	princesse	fra	211
princezna	ces	princesa	spa	666
princezna	ces	princesa	spa	666
princezna	ces	princesa	spa	666
princezna	ces	princesa	spa	666
princezna	ces	princesa	spa	666
princezna	ces	prince	eng	187
princezna	ces	prince	fra	211
princezna	ces	prinses	nld	512
princezna	ces	prinses	nld	512
princezna	ces	prinses	nld	512
princezna	ces	prinses	nld	512
princezna	ces	prinses	nld	512
princezna	ces	prinses	nld	512
převorka	ces	prioress	eng	187
převorka	ces	prioress	eng	187
převorka	ces	prioress	eng	187
prostitutka	ces	pro	eng	187
prostitutka	ces	pro	eng	187
prostitutka	ces	pro	eng	187
kuplířka	ces	procuress	eng	187
kuplířka	ces	procuress	eng	187
kuplířka	ces	procuress	eng	187
producentka	ces	productrice	fra	211
kantorka	ces	prof	fra	211
prorokyně	ces	profeet	nld	512
věštkyně	ces	profeet	nld	512
prorokyně	ces	profeet	nld	512
profesorka	ces	professeur	fra	211
učitelka	ces	professeur	fra	211
profesorka	ces	professeur	fra	211
učitelka	ces	professeur	fra	211
profesionálka	ces	professionnelle	fra	211
prostitutka	ces	professionnelle	fra	211
profesorka	ces	professor	nld	512
profesorka	ces	professor	nld	512
učitelka	ces	profesora	spa	666
učitelka	ces	profesora	spa	666
profesorka	ces	profesora	spa	666
profesorka	ces	profesor	spa	666
věštkyně	ces	profetista	spa	666
prorokyně	ces	profetisa	spa	666
věštkyně	ces	profetisa	spa	666
prorokyně	ces	profetisa	spa	666
prorokyně	ces	profetisa	spa	666
věštkyně	ces	profetisa	spa	666
prorokyně	ces	profeta	spa	666
věštkyně	ces	profeta	spa	666
prorokyně	ces	profeta	spa	666
snoubenka	ces	prometida	spa	666
snoubenka	ces	prometida	spa	666
snoubenka	ces	prometida	spa	666
věštkyně	ces	prophetess	eng	187
prorokyně	ces	prophetess	eng	187
věštkyně	ces	prophetess	eng	187
prorokyně	ces	prophetess	eng	187
prorokyně	ces	prophetess	eng	187
věštkyně	ces	prophetess	eng	187
prorokyně	ces	prophetess	eng	187
věštkyně	ces	prophetess	eng	187
prorokyně	ces	prophetess	eng	187
věštkyně	ces	prophetess	eng	187
prorokyně	ces	prophétesse	fra	211
věštkyně	ces	prophétesse	fra	211
prorokyně	ces	prophétesse	fra	211
věštkyně	ces	prophétesse	fra	211
prorokyně	ces	prophétesse	fra	211
prorokyně	ces	prophétesse	fra	211
prorokyně	ces	prophet	eng	187
věštkyně	ces	prophet	eng	187
prorokyně	ces	prophet	eng	187
prorokyně	ces	prophète	fra	211
věštkyně	ces	prophète	fra	211
prorokyně	ces	prophète	fra	211
držitelka	ces	proprietress	eng	187
majitelka	ces	proprietress	eng	187
majitelka	ces	proprietress	eng	187
držitelka	ces	proprietress	eng	187
držitelka	ces	proprietress	eng	187
majitelka	ces	proprietress	eng	187
majitelka	ces	propriétaire	fra	211
vlastnice	ces	propriétaire	fra	211
